time,id,travel_id,x,y,vx,vy,ax,ay
53.1371,41,2,48.0305,1.75079,17.888,0.0242013,2.17915,-0.105377
53.1371,42,2,28.07,1.63507,13.275,0.0154977,4.85229,0.894497
53.1371,43,2,14.2377,3.40391,11.8119,-3.56366,2.0153,1.97775
53.1371,44,2,1.48077,5.24659,12.2118,-0.0131542,1.48144,0.0821277
53.1371,45,1,-24.6116,-1.75,-19.989,2.4507e-09,-0.0133514,-1.02113e-08
53.1371,46,2,-21.7495,5.12493,12.3095,1.20944,-2.45781,-3.89628
53.1371,47,1,15.0977,-1.75,-19.8795,-1.08495e-08,-0.144958,4.52062e-08
53.1371,48,2,-46.239,1.75,12.8033,-4.90991e-11,-0.0713348,2.04579e-10
53.1371,49,1,53.9426,-1.75,-18.7778,4.99525e-10,-1.35098,-2.08136e-09
53.1371,50,2,-72.9497,1.75,14.1085,-1.08516e-08,0.652218,4.52149e-08
53.1371,51,1,86.4704,-1.75,-12.387,-1.21151e-08,-5.13163,5.04795e-08
53.1371,52,1,96.0705,-1.75,-6.8218,-7.13666e-09,-5.92155,2.97361e-08
53.1371,53,3,-89.937,1.75,0.84,-3.47051e-09,5.99999,-1.47528e-07
53.1471,39,2,84.8214,1.74981,19.767,-3.1248e-05,0.277901,0.00173953
53.1471,41,2,48.2096,1.75102,17.9096,0.0231703,2.16045,-0.103097
53.1471,42,2,28.2033,1.63531,13.3234,0.0240725,4.83541,0.857477
53.1471,43,2,14.3561,3.36848,11.8319,-3.54348,2.00233,2.01886
53.1471,44,2,1.60304,5.24647,12.2264,-0.0123552,1.4595,0.0798956
53.1471,45,1,-24.8115,-1.75,-19.9891,2.35267e-09,-0.0131607,-9.8028e-09
53.1471,46,2,-21.6266,5.13664,12.2857,1.17107,-2.38247,-3.83719
53.1471,47,1,14.8989,-1.75,-19.8809,-1.04155e-08,-0.143433,4.3398e-08
53.1471,48,2,-46.111,1.75,12.8026,-4.71351e-11,-0.0693321,1.96396e-10
53.1471,49,1,53.7547,-1.75,-18.7912,4.79544e-10,-1.33762,-1.9981e-09
53.1471,50,2,-72.8086,1.75,14.1149,-1.04175e-08,0.639534,4.34063e-08
53.1471,51,1,86.346,-1.75,-12.4382,-1.16305e-08,-5.11713,4.84603e-08
53.1471,52,1,96.0017,-1.75,-6.88099,-6.8512e-09,-5.91879,2.85466e-08
53.1471,53,3,-89.928,1.75,0.899999,-3.44719e-09,5.99998,2.33218e-09
53.1571,39,2,85.0191,1.74981,19.7697,-1.452e-05,0.274849,0.00167281
53.1571,41,2,48.389,1.75124,17.9311,0.022162,2.14176,-0.100828
53.1571,42,2,28.337,1.63563,13.3716,0.032285,4.81834,0.821253
53.1571,43,2,14.4746,3.33326,11.8515,-3.52195,1.95808,2.1522
53.1571,44,2,1.72545,5.24635,12.2408,-0.0115783,1.43776,0.0776878
53.1571,45,1,-25.0114,-1.75,-19.9893,2.25856e-09,-0.01297,-9.41069e-09
53.1571,46,2,-21.5036,5.14797,12.2983,1.1333,1.26371,-3.77738
53.1571,47,1,14.7001,-1.75,-19.8823,-9.9989e-09,-0.141716,4.16621e-08
53.1571,48,2,-45.9829,1.75,12.8019,-4.52497e-11,-0.0674248,1.88541e-10
53.1571,49,1,53.5666,-1.75,-18.8045,4.60362e-10,-1.32427,-1.91818e-09
53.1571,50,2,-72.6674,1.75,14.1212,-1.00008e-08,0.627041,4.167e-08
53.1571,51,1,86.2211,-1.75,-12.4892,-1.11653e-08,-5.10244,4.65219e-08
53.1571,52,1,95.9323,-1.75,-6.94015,-6.57715e-09,-5.91593,2.74048e-08
53.1571,53,3,-89.9184,1.75,0.959999,-3.42237e-09,5.99998,2.48197e-09
53.1671,39,2,85.2168,1.74981,19.7724,1.5485e-06,0.271606,0.00160685
53.1671,41,2,48.5685,1.75145,17.9523,0.0211764,2.12326,-0.0985673
53.1671,42,2,28.4712,1.63603,13.4196,0.0401432,4.80118,0.78582
53.1671,43,2,14.5933,3.29827,11.8706,-3.49914,1.91317,2.28088
53.1671,44,2,1.84799,5.24624,12.2549,-0.0108233,1.41621,0.0755072
53.1671,45,1,-25.2113,-1.75,-19.9894,2.16822e-09,-0.0127792,-9.03426e-09
53.1671,46,2,-21.3805,5.15893,12.3108,1.09613,1.24979,-3.71696
53.1671,47,1,14.5013,-1.75,-19.8837,-9.59895e-09,-0.139999,3.99957e-08
53.1671,48,2,-45.8549,1.75,12.8013,-4.34397e-11,-0.0655174,1.80999e-10
53.1671,49,1,53.3785,-1.75,-18.8176,4.41948e-10,-1.31111,-1.84145e-09
53.1671,50,2,-72.5261,1.75,14.1273,-9.60078e-09,0.614548,4.00033e-08
53.1671,51,1,86.0957,-1.75,-12.5401,-1.07186e-08,-5.08766,4.46611e-08
53.1671,52,1,95.8623,-1.75,-6.99928,-6.31406e-09,-5.91302,2.63086e-08
53.1671,53,3,-89.9082,1.75,1.02,-3.39609e-09,5.99996,2.62839e-09
53.1771,39,2,85.4146,1.74981,19.7751,1.69742e-05,0.268364,0.00154257
53.1771,41,2,48.7482,1.75165,17.9733,0.0202132,2.10495,-0.0963183
53.1771,42,2,28.6059,1.63651,13.4674,0.0476549,4.78382,0.751176
53.1771,43,2,14.7122,3.26351,11.8896,-3.47596,1.90125,2.31881
53.1771,44,2,1.97068,5.24614,12.2689,-0.0100897,1.39503,0.0733528
53.1771,45,1,-25.4112,-1.75,-19.9895,2.08149e-09,-0.0127792,-8.67288e-09
53.1771,46,2,-21.2573,5.16953,12.3232,1.05957,1.23577,-3.65597
53.1771,47,1,14.3024,-1.75,-19.8851,-9.21499e-09,-0.138283,3.83958e-08
53.1771,48,2,-45.7269,1.75,12.8007,-4.17021e-11,-0.0637054,1.73759e-10
53.1771,49,1,53.1902,-1.75,-18.8305,4.2427e-10,-1.29795,-1.76779e-09
53.1771,50,2,-72.3848,1.75,14.1334,-9.21675e-09,0.602341,3.84031e-08
53.1771,51,1,85.9698,-1.75,-12.5908,-7.53161e-10,-5.07269,9.96549e-07
53.1771,52,1,95.7917,-1.75,-7.05838,-6.0615e-09,-5.91002,2.52562e-08
53.1771,53,3,-89.8974,1.75,1.08,-3.36837e-09,5.99996,2.77121e-09
53.1871,39,2,85.6123,1.74981,19.7778,3.17734e-05,0.265312,0.00147992
53.1871,41,2,48.9282,1.75185,17.9942,0.0192723,2.08664,-0.094083
53.1871,42,2,28.741,1.63706,13.5151,0.0548281,4.76637,0.717316
53.1871,43,2,14.8313,3.22899,11.9082,-3.45149,1.85623,2.44646
53.1871,44,2,2.09351,5.24605,12.2826,-0.00937745,1.37396,0.0712275
53.1871,45,1,-25.6111,-1.75,-19.9896,1.99823e-09,-0.0125885,-8.32598e-09
53.1871,46,2,-21.1339,5.17976,12.3354,1.02362,1.22175,-3.59449
53.1871,47,1,14.1035,-1.75,-19.8865,-8.84639e-09,-0.136757,3.68599e-08
53.1871,48,2,-45.5989,1.75,12.8,-4.00341e-11,-0.0619888,1.66809e-10
53.1871,49,1,53.0017,-1.75,-18.8434,4.07299e-10,-1.28498,-1.69708e-09
53.1871,50,2,-72.2434,1.75,14.1393,-8.84808e-09,0.590134,3.6867e-08
53.1871,51,1,85.8434,-1.75,-12.6414,-7.23035e-10,-5.05762,3.01265e-09
53.1871,52,1,95.7206,-1.75,-7.11745,-5.81904e-09,-5.90692,2.4246e-08
53.1871,53,3,-89.886,1.75,1.14,-5.3992e-09,5.99995,-2.03083e-07
53.1971,39,2,85.8101,1.74981,19.7804,4.5952e-05,0.26226,0.00141786
53.1971,41,2,49.1083,1.75203,18.0149,0.0183537,2.06852,-0.0918617
53.1971,42,2,28.8766,1.63767,13.5626,0.0616705,4.74882,0.684238
53.1971,43,2,14.9505,3.19473,11.9266,-3.42668,1.84469,2.48108
53.1971,44,2,2.21647,5.24596,12.2962,-0.00868615,1.35326,0.0691298
53.1971,45,1,-25.811,-1.75,-19.9898,1.9183e-09,-0.0123978,-7.99294e-09
53.1971,46,2,-21.0105,5.18965,12.3475,0.988298,1.20754,-3.53261
53.1971,47,1,13.9047,-1.75,-19.8878,-8.49253e-09,-0.13504,3.53856e-08
53.1971,48,2,-45.4709,1.75,12.7994,-3.84327e-11,-0.0602722,1.60136e-10
53.1971,49,1,52.8132,-1.75,-18.8561,3.91007e-10,-1.27201,-1.6292e-09
53.1971,50,2,-72.1019,1.75,14.1451,-8.49416e-09,0.578117,3.53923e-08
53.1971,51,1,85.7165,-1.75,-12.6918,-6.94113e-10,-5.04236,2.89214e-09
53.1971,52,1,95.6488,-1.75,-7.17648,-5.58628e-09,-5.90377,2.32761e-08
53.1971,53,3,-89.874,1.75,1.2,-5.34996e-09,5.99993,4.92406e-09
53.2071,39,2,86.008,1.74981,19.783,5.95253e-05,0.259209,0.00135733
53.2071,41,2,49.2887,1.7522,18.0354,0.0174572,2.0504,-0.089656
53.2071,42,2,29.0127,1.63835,13.6099,0.0681898,4.73108,0.651935
53.2071,43,2,15.07,3.16072,11.9446,-3.4006,1.79968,2.60766
53.2071,44,2,2.33957,5.24588,12.3095,-0.00801556,1.33276,0.067059
53.2071,45,1,-26.0109,-1.75,-19.9899,1.84157e-09,-0.012207,-7.67322e-09
53.2071,46,2,-20.8869,5.19918,12.3594,0.953594,1.19333,-3.47037
53.2071,47,1,13.7058,-1.75,-19.8892,-8.15283e-09,-0.133514,3.39702e-08
53.2071,48,2,-45.3429,1.75,12.7988,-3.68954e-11,-0.058651,1.53731e-10
53.2071,49,1,52.6245,-1.75,-18.8687,3.75367e-10,-1.25942,-1.56403e-09
53.2071,50,2,-71.9604,1.75,14.1507,-8.15439e-09,0.566101,3.39766e-08
53.2071,51,1,85.589,-1.75,-12.7421,-6.66349e-10,-5.02701,2.77645e-09
53.2071,52,1,95.5764,-1.75,-7.23549,-5.36283e-09,-5.90053,2.23451e-08
53.2071,53,3,-89.8614,1.75,1.26,-5.2986e-09,5.99992,5.13594e-09
53.2171,39,2,86.2058,1.74981,19.7856,7.2508e-05,0.256157,0.00129827
53.2171,41,2,49.4692,1.75237,18.0557,0.0165825,2.03228,-0.0874659
53.2171,42,2,29.1493,1.6391,13.657,0.0743939,4.71334,0.620402
53.2171,43,2,15.1896,3.12699,11.9622,-3.37331,1.75428,2.72951
53.2171,44,2,2.46279,5.24581,12.3226,-0.00736539,1.31245,0.0650174
53.2171,45,1,-26.2108,-1.75,-19.99,1.76791e-09,-0.012207,-7.36629e-09
53.2171,46,2,-20.7631,5.20838,12.3712,0.919516,1.17912,-3.40784
53.2171,47,1,13.5069,-1.75,-19.8905,-7.82672e-09,-0.131989,3.26113e-08
53.2171,48,2,-45.215,1.75,12.7983,-3.54196e-11,-0.0570297,1.47582e-10
53.2171,49,1,52.4357,-1.75,-18.8812,3.60352e-10,-1.24664,-1.50147e-09
53.2171,50,2,-71.8188,1.75,14.1563,-7.82822e-09,0.554371,3.26176e-08
53.2171,51,1,85.4611,-1.75,-12.7922,-6.39695e-10,-5.01146,2.6654e-09
53.2171,52,1,95.5035,-1.75,-7.29446,-5.14831e-09,-5.89724,2.14513e-08
53.2171,53,3,-89.8482,1.75,1.32,-7.64845e-09,5.99991,-2.34984e-07
53.2271,39,2,86.4037,1.74981,19.7881,8.49141e-05,0.253296,0.00124062
53.2271,41,2,49.65,1.75253,18.0759,0.0157296,2.01435,-0.0852939
53.2271,42,2,29.2864,1.6399,13.704,0.0802902,4.69542,0.589634
53.2271,43,2,15.3094,3.09353,11.9796,-3.3457,1.74389,2.7607
53.2271,44,2,2.58615,5.24574,12.3355,-0.00673535,1.29242,0.0630042
53.2271,45,1,-26.4107,-1.75,-19.9901,1.69719e-09,-0.0120163,-7.07163e-09
53.2271,46,2,-20.6393,5.21724,12.3828,0.886065,1.16482,-3.34508
53.2271,47,1,13.3079,-1.75,-19.8918,-7.51365e-09,-0.130272,3.13069e-08
53.2271,48,2,-45.087,1.75,12.7977,-3.40028e-11,-0.0555038,1.41678e-10
53.2271,49,1,52.2467,-1.75,-18.8935,3.45938e-10,-1.23405,-1.44141e-09
53.2271,50,2,-71.6772,1.75,14.1617,-7.51509e-09,0.542641,3.13129e-08
53.2271,51,1,85.3327,-1.75,-12.8421,-6.14107e-10,-4.99582,2.55878e-09
53.2271,52,1,95.43,-1.75,-7.3534,-4.94238e-09,-5.89385,2.05933e-08
53.2271,53,3,-89.8344,1.75,1.37999,-5.04999e-09,5.99989,2.59846e-07
53.2371,39,2,86.6016,1.74981,19.7906,9.67573e-05,0.250244,0.00118431
53.2371,41,2,49.8309,1.75268,18.0958,0.0148982,1.99661,-0.08314
53.2371,42,2,29.4239,1.64076,13.7507,0.0858865,4.67739,0.559626
53.2371,43,2,15.4293,3.06036,11.9966,-3.31689,1.69868,2.88141
53.2371,44,2,2.70963,5.24568,12.3483,-0.00612513,1.27268,0.0610219
53.2371,45,1,-26.6106,-1.75,-19.9903,1.62931e-09,-0.0118256,-6.78877e-09
53.2371,46,2,-20.5154,5.22577,12.3943,0.853243,1.15042,-3.28217
53.2371,47,1,13.109,-1.75,-19.8931,-7.2131e-09,-0.128746,3.00546e-08
53.2371,48,2,-44.959,1.75,12.7972,-3.26427e-11,-0.0540733,1.36011e-10
53.2371,49,1,52.0577,-1.75,-18.9057,3.32101e-10,-1.22166,-1.38375e-09
53.2371,50,2,-71.5356,1.75,14.167,-7.21448e-09,0.531101,3.00604e-08
53.2371,51,1,85.2038,-1.75,-12.8919,-5.89543e-10,-4.98009,2.45643e-09
53.2371,52,1,95.3558,-1.75,-7.4123,-4.74469e-09,-5.89037,1.97695e-08
53.2371,53,3,-89.82,1.75,1.43999,-4.99424e-09,5.99986,5.57518e-09
53.2471,39,2,86.7995,1.74981,19.7931,0.00010805,0.247383,0.00112931
53.2471,41,2,50.0121,1.75282,18.1156,0.0140881,1.97887,-0.0810065
53.2471,42,2,29.5618,1.64167,13.7973,0.0911902,4.65918,0.53037
53.2471,43,2,15.5495,3.02748,12.0135,-3.2878,1.68877,2.90914
53.2471,44,2,2.83324,5.24562,12.3608,-0.00553444,1.25313,0.0590693
53.2471,45,1,-26.8105,-1.75,-19.9904,1.56413e-09,-0.0116348,-6.51722e-09
53.2471,46,2,-20.3913,5.23398,12.4057,0.821052,1.13611,-3.21914
53.2471,47,1,12.9101,-1.75,-19.8943,-6.92458e-09,-0.12722,2.88524e-08
53.2471,48,2,-44.831,1.75,12.7967,-3.1337e-11,-0.0526428,1.30571e-10
53.2471,49,1,51.8685,-1.75,-18.9178,3.18817e-10,-1.20926,-1.3284e-09
53.2471,50,2,-71.3938,1.75,14.1722,-6.92591e-09,0.519657,2.88579e-08
53.2471,51,1,85.0744,-1.75,-12.9416,-5.65961e-10,-4.96416,2.35817e-09
53.2471,52,1,95.2811,-1.75,-7.47117,-4.5549e-09,-5.88679,1.89787e-08
53.2471,53,3,-89.805,1.75,1.49999,-4.9367e-09,5.99984,5.75335e-09
53.2571,39,2,86.9975,1.74981,19.7955,0.000118806,0.244522,0.00107556
53.2571,41,2,50.1934,1.75295,18.1352,0.0132992,1.96133,-0.0788935
53.2571,42,2,29.7003,1.64263,13.8437,0.0962088,4.64087,0.501859
53.2571,43,2,15.6698,2.99491,12.0299,-3.25751,1.64375,3.0287
53.2571,44,2,2.95697,5.24557,12.3731,-0.00496295,1.23386,0.057149
53.2571,45,1,-27.0104,-1.75,-19.9905,1.50157e-09,-0.0116348,-6.25653e-09
53.2571,46,2,-20.2671,5.24188,12.4169,0.789491,1.12171,-3.15606
53.2571,47,1,12.7111,-1.75,-19.8956,-6.6476e-09,-0.125885,2.76983e-08
53.2571,48,2,-44.7031,1.75,12.7961,-3.00835e-11,-0.0513077,1.25348e-10
53.2571,49,1,51.6792,-1.75,-18.9298,3.06064e-10,-1.19705,-1.27527e-09
53.2571,50,2,-71.2521,1.75,14.1773,-6.64887e-09,0.508308,2.77036e-08
53.2571,51,1,84.9445,-1.75,-12.9911,-5.43323e-10,-4.94804,2.26384e-09
53.2571,52,1,95.2058,-1.75,-7.53,-4.3727e-09,-5.88317,1.82196e-08
53.2571,53,3,-89.7894,1.75,1.55999,-2.01646e-09,5.99982,2.92025e-07
53.2671,39,2,87.1955,1.74981,19.7979,0.000129036,0.241661,0.001023
53.2671,41,2,50.375,1.75308,18.1547,0.0125312,1.94378,-0.0768021
53.2671,42,2,29.8392,1.64364,13.89,0.10095,4.62255,0.474088
53.2671,43,2,15.7902,2.96265,12.0459,-3.22607,1.59874,3.14353
53.2671,44,2,3.08082,5.24553,12.3853,-0.00441035,1.21479,0.0552598
53.2671,45,1,-27.2103,-1.75,-19.9906,1.4415e-09,-0.0114441,-6.00627e-09
53.2671,46,2,-20.1429,5.24946,12.428,0.758561,1.10731,-3.09298
53.2671,47,1,12.5121,-1.75,-19.8968,-6.38169e-09,-0.124359,2.65904e-08
53.2671,48,2,-44.5751,1.75,12.7956,-2.88801e-11,-0.0499725,1.20334e-10
53.2671,49,1,51.4898,-1.75,-18.9416,2.93821e-10,-1.18484,-1.22426e-09
53.2671,50,2,-71.1102,1.75,14.1822,-6.38291e-09,0.49715,2.65955e-08
53.2671,51,1,84.814,-1.75,-13.0404,-5.2159e-10,-4.93193,2.17329e-09
53.2671,52,1,95.1299,-1.75,-7.5888,-4.19779e-09,-5.87945,1.74908e-08
53.2671,53,3,-89.7732,1.75,1.61999,9.84154e-10,5.99978,3.00061e-07
53.2771,39,2,87.3935,1.74982,19.8003,0.000138752,0.2388,0.000971588
53.2771,41,2,50.5567,1.75319,18.1739,0.0117838,1.92642,-0.0747323
53.2771,42,2,29.9785,1.6447,13.936,0.10542,4.60405,0.447049
53.2771,43,2,15.9109,2.9307,12.0618,-3.1944,1.58997,3.16768
53.2771,44,2,3.20479,5.24549,12.3972,-0.00387634,1.19591,0.0534004
53.2771,45,1,-27.4102,-1.75,-19.9907,1.38384e-09,-0.0112534,-5.76602e-09
53.2771,46,2,-20.0185,5.25674,12.4389,0.728262,1.09301,-3.02994
53.2771,47,1,12.3132,-1.75,-19.8981,-6.12643e-09,-0.122833,2.55268e-08
53.2771,48,2,-44.4472,1.75,12.7952,-2.77249e-11,-0.0487328,1.15521e-10
53.2771,49,1,51.3002,-1.75,-18.9534,2.82069e-10,-1.17264,-1.17528e-09
53.2771,50,2,-70.9684,1.75,14.1871,-6.1276e-09,0.485992,2.55317e-08
